price,postal_code,rooms,area,state,has_open_fire,property_type,property_subtype,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,is_luxurious
335000,9120,4,146,4,-1,1,11,-1,-1,-1,1,2,4,0
375000,9400,3,270,4,-1,1,11,-1,-1,1,1,2,4,0
469000,9200,4,249,4,-1,1,11,-1,-1,-1,1,2,4,0
475000,9200,5,280,4,-1,1,11,-1,-1,-1,1,2,4,0
375000,9120,5,262,1,-1,1,11,-1,-1,1,1,2,4,0
389000,9130,3,169,4,-1,1,11,-1,-1,1,1,2,4,0
435000,9120,4,218,4,-1,1,11,-1,-1,1,1,2,4,0
239000,9200,3,198,4,-1,1,11,-1,-1,-1,1,2,4,0
374000,9200,2,180,4,-1,1,11,-1,-1,1,-1,2,4,0
1380000,8300,4,510,0,-1,1,14,-1,-1,1,1,2,4,1
485000,1500,3,152,4,-1,1,11,3,-1,1,1,0,0,0
458000,9940,4,193,2,-1,1,11,3,-1,1,1,2,4,0
458000,9940,4,209,2,-1,1,11,3,-1,1,1,2,4,0
448000,9940,4,193,2,-1,1,11,3,-1,1,1,2,4,0
445000,9940,4,193,2,-1,1,11,3,-1,1,1,2,4,0
445000,9940,4,193,2,-1,1,11,3,-1,1,1,2,4,0
479000,8792,4,435,4,-1,2,9,2,-1,1,1,0,0,1
379000,3580,5,278,3,-1,1,11,2,-1,1,1,2,4,0
395000,3581,2,217,3,-1,1,11,4,-1,0,1,1,4,0
699000,1851,3,165,3,-1,1,11,-1,0,0,1,2,4,0
1199000,8300,4,212,2,-1,1,11,2,-1,1,1,0,3,1
295000,8792,2,120,4,-1,1,11,3,-1,1,1,0,4,0
1235000,3582,3,393,0,-1,1,14,4,1,1,1,1,3,1
259000,8790,4,157,7,-1,1,11,3,0,1,1,0,2,0
369000,9400,3,353,4,-1,1,11,3,0,1,1,0,4,0
595000,2220,4,308,2,-1,1,11,-1,-1,-1,-1,2,4,1
379000,8790,4,195,0,-1,1,11,3,-1,1,1,0,4,0
370000,2220,4,270,5,-1,1,11,3,-1,1,1,0,4,0
1095000,2220,4,406,3,-1,1,11,4,-1,1,1,0,4,1
340000,2223,1,152,5,-1,1,11,-1,-1,0,1,0,4,0
550000,9400,8,750,5,-1,1,11,-1,-1,-1,-1,2,4,1
529000,3583,5,192,1,-1,1,11,4,-1,1,1,0,0,0
695000,3300,5,538,3,-1,2,8,2,0,0,1,2,4,1
695000,3300,5,538,3,-1,2,9,2,0,0,1,2,4,1
465000,9130,4,270,3,-1,1,11,-1,-1,-1,-1,2,4,0
320000,3581,3,176,3,-1,1,11,2,-1,1,1,2,4,0
865000,3580,3,431,3,-1,1,11,-1,-1,-1,-1,2,4,1
1550000,1850,3,1897,7,-1,1,14,-1,0,1,1,2,4,1
320000,7543,3,148,2,-1,1,11,3,-1,0,1,2,4,0
310000,7543,3,148,2,-1,1,11,3,-1,0,1,2,4,0
310000,7543,3,143,2,-1,1,11,3,-1,0,1,2,4,0
310000,7543,3,143,2,-1,1,11,3,-1,0,1,2,4,0
360000,1500,4,120,7,-1,1,11,3,0,1,1,0,2,0
395000,8301,3,146,3,-1,1,11,-1,-1,1,1,2,4,0
465000,9400,3,164,2,-1,1,11,3,0,1,1,0,3,0
449000,3580,4,205,0,-1,1,11,-1,-1,-1,-1,2,4,0
665000,7538,4,300,0,-1,1,14,3,-1,1,1,1,3,1
375000,7700,4,211,0,-1,1,14,4,-1,1,1,0,0,0
390000,9400,3,282,5,-1,1,3,4,-1,1,1,2,4,0
465000,9402,3,164,2,-1,1,11,3,0,1,1,0,3,0
289000,9400,3,165,5,-1,1,11,-1,-1,-1,-1,2,4,0
359000,1500,2,127,0,-1,1,11,2,-1,1,1,2,4,0
620000,9400,4,270,4,-1,2,9,-1,-1,-1,-1,2,4,1
475000,1850,4,168,7,-1,1,11,-1,-1,1,1,2,4,0
549000,9400,3,271,0,-1,1,11,-1,0,1,1,2,4,0
1200000,8300,4,510,0,-1,1,14,-1,-1,1,1,2,4,1
590000,1500,7,426,4,-1,1,11,-1,0,0,0,2,4,1
455000,9940,3,166,3,-1,1,11,3,-1,1,1,2,4,0
475000,9940,3,166,3,-1,1,11,3,-1,1,1,2,4,0
355000,9400,3,138,4,-1,1,11,3,0,1,1,0,3,0
405000,3580,3,170,2,-1,1,11,3,0,1,1,2,4,0
405000,3580,3,170,2,-1,1,11,3,0,0,1,2,4,0
3380000,8301,4,280,0,-1,1,11,4,-1,1,1,2,4,1
690000,9400,6,376,4,-1,1,11,4,0,1,1,1,3,1
232000,3582,4,164,5,-1,2,8,3,-1,1,1,2,4,0
209000,3580,4,195,3,-1,1,11,2,-1,1,1,2,4,0
175000,3580,3,133,3,-1,1,11,3,-1,-1,1,2,4,0
399000,3580,3,140,4,-1,1,11,3,0,0,0,2,4,0
160000,9400,2,160,6,-1,1,11,-1,-1,-1,-1,2,4,0
365000,2222,4,237,4,-1,1,11,4,0,0,1,2,4,0
725000,1850,4,250,5,-1,1,14,4,0,0,1,2,4,1
259000,3800,2,168,3,-1,1,11,4,0,1,0,2,4,0
998000,3800,5,433,3,-1,1,11,4,-1,1,0,2,4,1
560000,3580,5,271,3,-1,1,11,4,0,0,0,2,4,1
348000,1500,3,125,5,-1,1,11,-1,-1,-1,-1,2,4,0
269000,1500,4,222,5,-1,1,11,-1,0,0,0,2,4,0
595000,2220,4,251,3,-1,1,11,-1,0,1,1,2,4,0
419000,2220,4,206,5,-1,1,11,4,0,1,1,2,4,0
745000,2222,3,187,5,-1,1,11,4,0,1,1,2,4,0
950000,3580,3,302,4,-1,1,11,4,0,0,1,2,4,1
599000,7543,4,1000,3,-1,1,3,4,-1,1,1,0,4,1
525000,9400,4,200,4,-1,1,11,-1,-1,-1,-1,2,4,0
620000,9940,4,187,3,-1,1,11,4,-1,1,1,1,4,0
375000,9400,3,179,4,-1,1,11,2,0,1,1,2,2,0
399000,1502,2,120,4,-1,2,1,4,-1,1,1,0,0,0
275000,9400,3,150,3,-1,1,11,-1,-1,-1,-1,2,4,0
290000,8800,3,260,0,-1,1,11,2,-1,0,0,2,4,0
189000,9400,1,142,7,-1,1,11,-1,-1,0,0,2,4,0
299000,3581,5,202,1,-1,1,11,3,0,1,1,2,4,0
129500,1500,3,141,3,-1,1,11,2,-1,0,0,2,4,0
279000,1502,3,145,3,-1,1,11,2,-1,1,1,2,4,0
399000,9402,3,176,5,-1,1,14,4,0,1,1,2,2,0
399000,9400,3,176,5,-1,1,14,4,0,1,1,2,2,0
229000,3583,2,112,7,-1,1,11,4,-1,1,1,2,4,0
419000,1502,3,180,4,-1,1,11,-1,0,0,1,2,4,0
462700,3800,4,186,2,-1,1,11,3,0,1,1,2,4,0
350000,9400,3,186,5,-1,1,11,-1,-1,-1,-1,2,4,0
225000,9400,3,115,5,-1,1,11,3,0,1,1,0,4,0
225000,9401,3,115,5,-1,1,11,3,0,1,1,0,4,0
2495000,8300,5,397,4,-1,1,14,4,0,1,1,1,3,1
399000,2220,4,222,4,-1,1,11,4,0,1,1,2,4,0
449000,8792,4,435,4,-1,2,9,2,0,0,1,2,4,1
295000,2222,3,198,5,-1,1,11,4,-1,1,1,2,0,0
371000,3800,3,154,3,-1,1,11,3,0,1,1,2,4,0
410805,3800,3,129,2,-1,1,11,-1,0,1,0,2,4,0
394360,3800,3,129,2,-1,1,11,2,0,1,0,2,4,0
394360,3800,3,129,2,-1,1,11,2,0,1,0,2,4,0
510000,3583,3,218,3,-1,1,11,2,-1,1,1,2,4,0
425000,9120,5,203,7,-1,1,11,-1,0,0,1,2,4,0
339000,9120,4,230,4,-1,1,11,-1,-1,-1,-1,2,4,0
310000,3806,3,144,3,-1,1,11,-1,-1,-1,-1,2,4,0
399000,1500,4,171,2,-1,1,11,-1,0,1,1,2,4,0
414000,9400,3,160,2,-1,1,11,3,0,1,1,0,3,0
420000,1500,4,171,2,-1,1,11,-1,0,1,1,2,4,0
295000,7538,3,145,2,-1,1,11,3,-1,0,1,2,4,0
270000,7538,3,129,2,-1,1,11,3,-1,0,1,2,4,0
369500,2220,3,162,2,-1,1,11,2,-1,1,1,2,4,0
364500,2220,3,144,2,-1,1,11,2,-1,1,1,2,4,0
394500,2220,4,164,2,-1,1,11,2,-1,1,1,2,4,0
374500,2220,3,150,2,-1,1,11,3,-1,1,1,2,4,0
595000,8790,-1,751,3,-1,1,11,-1,-1,0,0,2,4,0
549000,3580,4,269,4,-1,1,11,4,0,0,1,2,4,0
395000,1500,2,125,3,-1,1,11,3,-1,1,1,2,4,0
395000,1502,2,125,3,-1,1,11,3,-1,1,1,2,4,0
369000,1500,4,185,3,-1,1,11,4,-1,1,1,2,4,0
369000,1501,4,185,3,-1,1,11,4,-1,1,1,2,4,0
210000,3800,-1,136,3,-1,1,11,-1,-1,0,1,2,4,0
119500,2220,1,60,5,-1,1,11,3,-1,1,1,2,4,0
267500,2220,3,149,5,-1,1,11,3,-1,1,1,2,4,0
465000,9940,4,186,2,-1,1,11,3,0,-1,1,2,0,0
475000,9400,5,315,4,-1,1,11,4,0,1,1,0,3,1
475000,9404,5,315,4,-1,1,11,4,0,1,1,0,3,1
395000,3580,3,152,3,-1,1,11,2,-1,1,1,1,4,0
599000,3582,4,229,3,-1,1,11,2,-1,1,1,2,4,0
319000,1501,3,105,5,-1,1,11,3,-1,0,1,2,4,0
368524,9200,3,132,2,-1,1,11,2,-1,0,1,2,4,0
795000,3582,3,266,3,-1,1,11,4,0,1,1,2,4,1
550000,3580,3,192,3,-1,1,11,3,-1,1,1,2,4,0
675000,2221,5,277,0,-1,1,11,-1,-1,-1,-1,2,4,1
390000,1500,3,100,4,-1,1,11,2,0,1,1,0,0,0
315000,3800,2,195,3,-1,1,11,2,-1,1,1,2,4,0
439000,3800,3,321,4,-1,2,9,2,-1,1,1,2,4,0
495000,2220,4,206,4,-1,1,11,3,0,1,1,2,4,0
320000,2223,2,144,4,-1,1,11,4,0,1,1,2,4,0
639500,9940,3,193,4,-1,1,11,-1,-1,-1,-1,2,4,0
635000,2222,4,210,2,-1,1,11,4,0,1,1,2,4,0
515000,9200,3,244,4,-1,1,11,-1,-1,-1,-1,2,4,0
495000,1850,3,168,4,-1,1,11,-1,-1,1,1,2,4,0
295000,1850,2,226,5,-1,1,11,-1,-1,0,1,2,4,0
520000,1850,3,180,4,-1,1,11,-1,-1,0,1,2,4,0
710000,3300,4,441,3,-1,1,14,4,0,1,1,2,4,1
339000,9940,3,147,3,-1,1,11,3,-1,1,1,2,4,0
369000,1501,4,190,3,-1,1,11,2,-1,1,1,2,4,0
369000,1500,4,190,3,-1,1,11,2,-1,1,1,2,4,0
369000,1500,4,190,3,-1,1,11,2,-1,1,1,2,4,0
449000,1502,4,200,1,-1,1,11,-1,-1,1,1,2,4,0
279000,2220,3,173,5,-1,1,11,4,0,1,1,2,4,0
735000,8300,-1,165,3,-1,1,11,2,-1,1,0,2,4,0
249000,9400,2,252,3,-1,1,11,2,0,1,1,0,0,0
149000,1500,2,85,5,-1,1,11,2,0,1,0,0,2,0
425000,1850,3,121,7,-1,1,11,-1,-1,0,1,2,4,0
360000,3580,3,198,4,-1,1,11,2,0,0,1,2,4,0
525000,1850,4,182,4,-1,1,14,-1,-1,1,1,2,4,0
685000,1850,3,225,4,-1,1,14,-1,-1,0,1,2,4,0
349000,1500,4,182,5,-1,1,11,2,0,1,0,0,2,0
599000,8301,3,129,3,-1,1,11,2,-1,0,1,2,4,0
495000,9200,4,190,1,-1,1,11,-1,-1,-1,-1,2,4,0
249000,9400,2,142,7,-1,1,11,-1,-1,1,1,2,4,0
375000,8790,4,160,0,-1,1,11,3,0,1,1,0,0,0
401600,3800,2,134,4,-1,1,11,3,0,1,1,2,4,0
401600,3800,2,134,4,-1,1,11,2,0,1,1,2,4,0
497000,3800,3,204,4,-1,1,11,3,0,1,1,2,4,0
344000,9400,4,242,4,-1,1,11,2,0,1,1,2,2,0
175000,9402,2,100,5,-1,1,11,2,0,1,1,2,3,0
299000,9400,3,133,4,-1,1,11,2,0,1,1,2,0,0
299000,9402,3,133,4,-1,1,11,2,0,1,1,2,0,0
344000,9401,4,242,4,-1,1,11,2,0,1,1,2,2,0
175000,9400,2,100,5,-1,1,11,2,0,1,1,2,3,0
399500,8790,4,200,4,-1,1,11,2,0,1,1,0,3,0
325000,3580,3,158,3,-1,1,11,4,0,1,1,2,4,0
295000,9402,4,228,5,-1,1,11,4,0,0,1,2,4,0
649000,9940,5,224,3,-1,1,11,4,-1,1,1,2,4,1
890000,3800,4,275,3,-1,1,11,-1,-1,0,1,2,4,1
475000,3800,4,393,3,-1,2,9,-1,-1,0,0,2,4,1
375000,8790,4,160,0,-1,1,11,3,0,1,1,0,0,0
335000,3800,3,276,5,-1,1,3,4,0,0,1,2,4,0
375000,3300,3,194,3,-1,1,11,2,-1,1,0,2,4,0
649000,9200,5,200,2,-1,1,11,3,0,1,1,2,3,0
235000,2220,3,139,3,-1,1,11,-1,-1,-1,-1,2,4,0
479000,2220,4,141,3,-1,1,11,4,-1,1,1,0,4,0
430000,3800,6,253,3,-1,2,8,4,0,1,1,2,4,0
192000,9120,3,113,5,-1,1,11,3,0,0,1,2,4,0
399000,3582,3,163,3,-1,1,11,2,-1,1,1,2,4,0
399000,3582,3,163,3,-1,1,11,2,-1,1,1,2,4,0
285000,8791,3,217,7,-1,1,11,2,0,1,1,0,0,0
255000,9400,3,115,3,-1,1,11,2,0,1,0,0,3,0
595000,9120,3,242,0,-1,1,14,4,-1,1,1,2,4,0
419000,3581,5,218,3,-1,1,11,-1,-1,-1,-1,2,4,0
799000,9120,5,328,0,-1,1,11,2,0,1,1,2,4,1
375000,8790,-1,400,5,-1,2,9,3,-1,1,-1,0,2,0
475000,8792,3,485,4,-1,1,11,2,0,1,1,2,4,1
519000,9940,3,210,3,-1,1,11,3,-1,1,1,2,4,0
325000,3580,4,169,5,-1,1,11,4,0,0,1,2,4,0
285000,3580,3,157,5,-1,1,11,3,0,1,1,2,4,0
295000,9401,3,208,3,-1,1,11,3,0,1,1,0,4,0
295000,9400,3,208,3,-1,1,11,3,0,1,1,0,4,0
239000,3806,3,172,5,-1,1,11,3,-1,0,0,2,4,0
325000,3800,3,135,3,-1,1,11,3,-1,1,1,2,4,0
350000,9400,3,243,1,-1,1,11,3,0,1,1,0,3,0
339500,9400,3,150,5,-1,2,9,-1,-1,-1,-1,2,4,0
359000,3581,3,199,0,-1,1,11,3,0,1,1,2,3,0
375000,8793,3,160,7,-1,2,1,4,0,1,1,0,4,0
325000,3800,4,227,5,-1,1,11,4,0,1,1,2,4,0
189000,3800,3,215,3,-1,1,11,3,-1,1,0,2,4,0
439000,9940,3,175,0,-1,1,11,3,0,1,1,0,2,0
329000,9400,3,145,5,-1,1,3,4,0,1,1,2,2,0
339000,3580,3,147,4,-1,1,11,4,0,1,1,2,4,0
289500,3580,3,110,3,-1,1,11,3,0,1,1,2,4,0
295000,3800,3,161,0,-1,1,11,-1,-1,0,1,2,4,0
199000,1500,2,89,5,-1,1,11,2,0,0,1,0,2,0
525000,9400,3,165,0,-1,1,11,4,0,1,1,0,3,0
438000,2220,4,248,4,-1,1,11,4,0,1,1,2,4,0
285000,9200,3,201,1,-1,1,11,-1,-1,-1,-1,2,4,0
450000,9400,3,292,1,-1,1,11,4,0,1,1,0,3,0
195000,3583,2,149,5,-1,1,11,3,0,0,1,2,4,0
419000,1500,4,272,4,-1,1,11,-1,0,1,0,2,4,0
245000,9400,3,128,4,-1,1,11,2,0,1,1,2,3,0
449000,9120,3,160,4,-1,1,11,4,0,1,1,2,4,0
349000,9400,3,222,3,-1,1,11,2,0,1,1,0,0,0
295000,9120,3,117,4,-1,1,11,-1,0,1,1,2,4,0
309000,9940,2,144,3,-1,1,11,3,-1,1,1,2,0,0
420000,2220,3,126,4,-1,1,11,-1,-1,-1,-1,2,4,0
499000,3582,3,174,3,-1,1,11,2,-1,1,1,2,4,0
485000,1501,3,220,2,-1,1,11,-1,0,1,1,2,4,0
469000,9940,3,181,2,-1,1,11,3,0,1,1,0,0,0
389000,9200,4,169,4,-1,1,11,-1,-1,-1,-1,2,4,0
290000,1500,3,173,3,-1,1,11,3,-1,1,1,2,4,0
290000,1502,3,173,3,-1,1,11,3,-1,1,1,2,4,0
498000,9940,6,472,5,-1,1,11,2,0,1,1,0,2,1
299000,7500,3,165,7,-1,1,11,3,-1,1,1,0,0,0
419000,7521,4,222,5,-1,1,11,4,0,1,1,0,2,0
365000,9200,3,208,4,-1,1,11,-1,-1,-1,-1,2,4,0
395000,9400,3,145,4,-1,1,11,4,0,1,1,2,4,0
575000,2220,4,191,4,-1,1,11,-1,-1,-1,-1,2,4,0
449000,3580,6,420,1,-1,1,11,4,0,1,1,2,4,1
399000,3582,3,158,1,-1,1,11,4,-1,1,1,2,3,0
530000,7520,4,260,0,-1,1,14,4,0,1,1,0,0,0
549000,2221,8,351,3,-1,1,11,-1,-1,-1,-1,2,4,1
540000,1500,3,127,3,-1,1,11,2,-1,1,1,2,4,0
220000,2221,3,131,5,-1,1,11,-1,-1,-1,-1,2,4,0
420000,3800,3,146,3,-1,1,11,-1,-1,-1,-1,2,4,0
469000,3800,3,158,0,-1,1,11,-1,-1,1,1,2,4,0
170000,3300,1,117,5,-1,1,11,2,-1,1,1,2,4,0
545000,2221,3,325,0,-1,1,11,-1,-1,1,1,2,4,0
120000,9120,1,50,5,-1,1,11,2,0,0,1,2,4,0
445000,3580,3,170,3,-1,1,11,2,-1,1,1,2,4,0
445000,3580,3,170,3,-1,1,11,2,-1,1,1,2,4,0
289000,9402,3,155,5,-1,1,11,3,0,-1,1,2,2,0
289000,9400,3,155,5,-1,1,11,3,0,-1,1,2,2,0
549000,9940,3,196,0,-1,1,11,3,0,1,1,1,3,0
269000,9402,2,160,4,-1,1,11,-1,-1,-1,-1,2,4,0
345000,9402,3,150,5,-1,1,11,2,0,0,1,2,4,0
375000,3583,3,168,3,-1,1,11,2,-1,1,1,2,4,0
449000,9400,4,249,4,-1,1,11,-1,-1,1,1,1,4,0
345000,9400,2,196,4,-1,1,11,-1,0,1,1,2,4,0
1295000,2223,5,336,4,-1,1,11,-1,-1,-1,-1,2,4,1
449000,9400,4,215,4,-1,1,11,4,-1,1,1,2,4,0
229000,3580,3,149,4,-1,1,11,3,1,1,1,2,0,0
595000,8792,5,200,6,-1,1,14,4,-1,1,1,0,2,0
590000,9940,4,241,3,-1,1,11,3,-1,1,1,2,4,0
420423,9200,3,139,2,-1,1,11,4,-1,0,1,2,4,0
265000,9130,3,182,4,-1,1,11,3,0,1,1,2,4,0
398000,9404,6,325,3,-1,1,11,3,-1,0,1,2,4,1
449000,8792,4,435,4,-1,2,9,-1,-1,-1,-1,2,4,1
249000,9940,3,112,4,-1,1,11,2,-1,-1,1,2,4,0
465000,8790,4,192,4,-1,2,1,4,0,1,1,0,4,0
485000,8790,4,200,5,-1,1,11,4,-1,1,1,0,2,0
456400,3800,4,167,2,-1,1,11,3,0,0,0,2,4,0
456400,3800,4,167,2,-1,1,11,3,0,0,1,2,4,0
456400,3800,4,167,2,-1,1,11,3,0,0,1,2,4,0
456400,3800,4,167,2,-1,1,11,3,0,0,0,2,4,0
189000,9940,2,87,3,-1,1,11,3,-1,0,0,2,4,0
1094000,2223,5,408,0,-1,1,11,4,-1,1,1,2,3,1
429000,1500,3,146,3,-1,1,11,-1,-1,-1,-1,2,4,0
339000,1500,3,146,3,-1,1,11,-1,-1,-1,-1,2,4,0
265000,1500,3,105,7,-1,1,11,-1,-1,0,1,2,4,0
220000,9120,3,109,5,-1,1,11,2,0,1,0,0,0,0
340000,9120,3,199,5,-1,1,11,3,0,1,1,0,0,0
465000,9940,4,184,0,-1,1,11,-1,-1,-1,-1,2,4,0
720000,2222,6,405,5,-1,1,11,4,0,1,1,2,4,1
498000,1500,4,297,3,-1,1,11,2,-1,1,1,2,4,0
319000,9400,3,130,7,-1,1,11,-1,-1,-1,-1,2,4,0
549000,3580,5,256,2,-1,1,11,4,-1,1,1,2,3,1
489000,3800,3,185,0,-1,1,11,4,-1,0,1,2,4,0
259000,7540,3,181,7,-1,1,11,3,0,1,1,0,0,0
575000,9400,4,254,0,-1,1,11,3,-1,1,1,2,4,0
275000,1501,3,107,5,-1,1,11,3,-1,1,1,0,4,0
525000,9400,4,200,5,-1,1,14,-1,-1,-1,-1,2,4,0
265000,9400,3,188,5,-1,1,11,2,0,1,1,2,4,0
289000,3580,3,120,5,-1,1,11,3,0,0,1,2,4,0
249000,2223,4,237,5,-1,1,11,-1,0,1,0,2,4,0
375000,9403,3,160,4,-1,1,11,2,0,1,1,2,4,0
795000,3800,6,486,3,-1,1,11,4,-1,0,1,2,4,1
799500,8793,4,500,4,-1,2,8,3,-1,1,1,0,3,1
2500000,8792,5,2500,0,-1,1,3,4,-1,1,1,0,4,1
549000,2220,4,289,2,-1,1,11,4,0,1,1,2,3,0
272000,2222,2,294,5,-1,1,11,2,-1,1,1,2,4,0
225000,3582,3,198,3,-1,1,11,2,-1,1,1,2,4,0
150000,8792,-1,46,2,-1,2,9,2,-1,0,-1,0,4,0
930000,7700,4,277,0,-1,1,14,4,0,1,1,0,4,1
239000,3580,4,215,3,-1,1,11,2,-1,1,1,2,4,0
374000,2220,3,189,4,-1,1,11,4,0,1,1,2,4,0
299000,3583,3,170,3,-1,1,11,2,-1,1,1,2,4,0
352927,2222,2,80,2,-1,2,1,3,0,0,0,2,4,0
437622,2222,2,95,2,-1,2,1,4,0,0,0,2,4,0
425000,3800,3,241,4,-1,1,11,3,0,1,1,2,4,0
548000,8790,3,200,2,-1,1,11,3,0,1,1,0,3,0
369000,3800,3,182,3,-1,1,11,-1,-1,0,0,2,4,0
165000,3800,3,112,5,-1,1,11,2,-1,0,0,2,4,0
330000,3300,3,121,3,-1,1,11,-1,-1,1,1,2,4,0
245000,9130,3,146,4,-1,1,11,2,0,1,1,2,4,0
599000,1500,3,198,0,-1,1,11,-1,0,1,0,2,4,0
409000,3800,3,177,3,-1,1,11,-1,-1,-1,-1,2,4,0
350000,3806,3,182,0,-1,1,11,-1,-1,1,1,2,4,0
425000,1853,3,180,3,-1,1,11,2,-1,1,1,2,4,0
229000,3800,3,136,3,-1,1,11,-1,-1,1,1,2,4,0
425000,1500,-1,317,3,-1,1,11,2,-1,0,0,2,4,0
525000,1850,4,209,5,-1,1,11,-1,0,1,1,2,4,0
329000,1500,2,115,3,-1,1,11,2,-1,1,1,2,4,0
295000,1502,3,140,4,-1,1,11,-1,0,1,1,2,4,0
550000,2220,2,170,4,-1,2,1,4,0,1,1,2,4,0
299000,9120,2,120,4,-1,1,11,-1,-1,-1,-1,2,4,0
145000,9400,2,81,7,-1,1,11,-1,0,0,0,2,4,0
145000,9400,2,83,4,-1,1,11,-1,-1,0,0,2,4,0
417000,2220,4,183,2,-1,1,11,-1,0,1,1,2,4,0
445000,2220,4,183,2,-1,1,11,-1,0,1,1,2,4,0
444706,2220,4,208,2,-1,1,11,-1,0,1,1,2,4,0
319000,9940,2,110,4,-1,1,11,-1,0,1,1,2,4,0
275000,3800,2,182,3,-1,1,11,3,-1,0,1,2,4,0
245000,3583,4,192,3,-1,1,11,2,-1,1,1,2,4,0
685000,8830,4,300,0,-1,1,11,-1,-1,1,1,2,4,1
798000,2222,5,292,4,-1,1,11,-1,-1,-1,-1,2,4,1
299000,9400,4,168,3,-1,1,11,3,0,1,1,0,0,0
389000,9120,4,190,4,-1,1,11,2,0,0,1,2,4,0
365000,1500,4,218,5,-1,1,11,3,-1,1,1,0,2,0
499500,8791,2,334,0,-1,1,11,3,-1,1,-1,0,3,0
249500,8793,4,200,4,-1,1,11,3,0,1,1,0,4,0
695000,7503,3,237,4,-1,1,14,4,-1,1,1,1,3,0
835000,2223,5,305,2,-1,1,11,4,-1,1,1,2,4,1
475000,2220,4,243,3,-1,1,11,-1,-1,0,1,2,4,0
289000,3583,5,365,2,-1,1,11,4,-1,-1,1,0,4,1
355000,1500,2,156,7,-1,1,11,-1,-1,1,1,2,4,0
330000,3582,3,185,4,-1,1,11,4,-1,1,1,2,4,0
415000,3580,3,151,4,-1,1,11,4,0,1,1,2,4,0
389000,9940,4,175,4,-1,1,11,3,-1,1,1,0,3,0
649000,2222,7,439,4,-1,1,11,4,0,1,1,2,4,1
469000,1500,3,208,3,-1,1,11,2,-1,1,1,2,4,0
335000,3583,3,143,3,-1,1,11,2,-1,1,1,2,4,0
399000,1300,4,165,5,-1,1,11,4,-1,1,1,2,4,0
729000,3800,5,340,3,-1,1,11,4,-1,1,1,2,4,1
330000,3580,4,243,3,-1,1,11,4,0,0,1,2,4,0
565000,2222,4,209,4,-1,1,11,-1,-1,-1,-1,2,4,0
630000,3581,4,236,3,-1,1,11,2,-1,1,1,2,4,0
269000,7500,-1,125,4,-1,2,9,2,-1,-1,-1,0,0,0
595000,9940,4,187,3,-1,1,11,4,-1,1,1,1,4,0
495000,9400,4,255,4,-1,1,11,-1,-1,-1,-1,2,4,0
315000,2220,3,174,3,-1,1,11,-1,-1,0,1,2,4,0
1275500,8301,5,200,2,-1,1,14,-1,-1,1,1,2,4,1
333000,8670,2,80,3,-1,1,11,2,1,1,1,2,4,0
299000,3800,4,186,3,-1,1,11,4,-1,1,1,2,4,0
399000,9200,3,178,4,-1,1,11,4,0,1,1,2,3,0
698000,9120,4,225,2,-1,1,11,3,0,1,1,2,4,0
285000,1850,1,145,5,-1,1,11,4,0,1,0,2,4,0
245000,8790,3,185,5,-1,2,8,-1,-1,-1,-1,2,4,0
565000,1500,3,172,3,-1,1,11,3,-1,0,0,2,4,0
248000,2223,3,235,5,-1,1,11,4,-1,1,1,0,4,0
426817,9950,3,162,2,-1,1,11,2,-1,1,1,2,4,0
489781,9950,3,180,2,-1,1,11,3,-1,1,1,2,4,0
675000,3800,5,309,0,-1,1,11,4,-1,1,1,2,4,1
399000,3582,3,133,0,-1,1,11,4,-1,1,1,2,3,0
295000,3583,3,178,3,-1,1,11,4,-1,1,1,2,0,0
1245000,3582,4,347,0,-1,1,14,4,0,1,1,1,3,1
295000,3300,3,185,5,-1,1,11,4,-1,1,1,2,4,0
299000,8790,5,224,3,-1,1,11,3,-1,0,1,2,4,0
530000,9120,4,254,4,-1,1,11,3,0,1,1,2,4,0
425000,1850,3,145,1,-1,1,11,2,0,1,1,0,4,0
345000,9940,3,135,3,-1,1,11,2,-1,0,1,2,4,0
1490000,2222,4,524,0,-1,1,14,4,-1,1,1,1,3,1
279000,1500,3,130,3,-1,1,11,2,-1,1,1,2,4,0
318000,9940,3,127,3,-1,2,1,2,-1,0,1,2,4,0
299000,1502,4,135,5,-1,1,11,-1,-1,-1,-1,2,4,0
360000,2560,3,190,5,-1,1,11,3,0,1,1,2,4,0
540000,9400,3,198,2,-1,1,11,-1,-1,-1,-1,2,4,0
395000,9200,2,184,4,-1,2,9,3,0,1,1,0,3,0
395000,9200,2,184,4,-1,1,11,3,0,1,1,0,3,0
1175000,3580,15,422,0,-1,1,11,4,0,1,1,2,4,1
329000,3583,3,214,4,-1,1,11,3,0,0,1,2,4,0
315000,3582,3,144,4,-1,1,11,3,0,1,1,2,4,0
249000,3582,3,170,1,-1,1,11,3,-1,1,1,2,3,0
239000,3582,3,138,3,-1,1,11,2,-1,1,0,2,4,0
349000,3580,5,278,3,-1,1,11,2,-1,1,1,2,4,0
239000,3581,3,146,3,-1,1,11,2,-1,1,1,2,4,0
375000,9400,3,578,5,-1,1,11,-1,-1,-1,-1,2,4,1
650000,9400,6,329,4,-1,1,14,-1,-1,1,1,2,4,1
351500,8793,3,168,2,-1,1,11,3,0,1,1,0,0,0
125000,9600,3,125,5,-1,1,11,-1,-1,-1,-1,2,4,0
299000,1500,2,106,7,-1,1,11,3,0,1,1,0,0,0
