price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,kitchen_surface,bathrooms,low_energy,solar_panels,heating_type,heat_pump,air_conditioning,alarm,garden_surface,terrace_surface,land_surface,sewer_connection,running_water,rain_water_tank,primary_energy_consumption,co2,certification_electrical_installation,planning_permission_granted,preemption_right,flooding_area_type,surroundings_protected,availability,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,number_floors,toilets,frontage_width,terrain_width_roadside,g_score,p_score,cadastral_income,property_subtype,postal_code,property_type
170012,2,20,2,2,2,2,0,1,0,2024,0,0,4,-1,1,0,0,4,2,0,0,-1,-1,-1,0,0,0,71,15,2,0,0,3,0,94,2,-1,0,1,2,0,0,2,0,7,1,-1,-1,2,2,-1,21,253,0
175113,2,20,2,2,2,2,0,1,0,2024,0,0,4,-1,1,0,0,4,2,0,0,-1,-1,-1,0,0,0,71,15,2,0,0,3,0,94,2,-1,0,0,2,0,0,2,0,7,1,-1,-1,2,2,-1,21,253,0
293650,3,84,3,1,0,2,2,0,1,-1,0,0,3,-1,1,0,0,4,0,0,0,-1,8,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,1,0,0,-1,-1,2,2,-1,0,253,0
297000,3,87,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,13,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,3,0,0,-1,-1,2,2,-1,0,253,0
215000,5,120,4,2,1,0,0,1,0,-1,2,0,4,15,1,0,0,3,0,0,0,-1,-1,-1,2,2,0,399,73,0,1,1,0,0,93,2,-1,0,0,2,2,0,1,5,4,1,-1,-1,2,2,1239,0,253,0
260000,3,90,0,4,0,2,1,0,4,2016,0,0,3,10,0,0,2,3,0,0,0,-1,-1,-1,0,0,0,150,-1,2,0,0,3,0,93,0,-1,0,0,0,0,0,0,1,0,1,-1,-1,2,2,-1,0,253,0
307000,3,87,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,13,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,4,0,0,-1,-1,2,2,-1,0,253,0
380000,4,110,3,3,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,18,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,6,0,0,-1,-1,2,2,-1,0,253,0
295260,3,100,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,6,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,2,0,0,-1,-1,2,2,-1,0,253,0
199000,3,-1,0,3,2,2,0,0,4,-1,2,0,3,-1,2,0,0,3,0,0,0,-1,14,-1,2,2,0,-1,261,1,0,0,3,0,91,1,-1,0,0,0,0,0,0,2,0,1,11,11,2,2,861,0,254,0
300390,3,97,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,17,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,3,0,0,-1,-1,2,2,-1,0,253,0
45000,3,74,7,4,2,2,0,1,3,1980,2,1,1,10,1,0,0,3,0,0,2,-1,20,-1,2,0,0,472,86,0,0,1,3,0,93,2,28,0,0,2,0,2,1,9,8,1,55,55,2,2,-1,0,253,0
329500,3,87,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,13,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,6,0,0,-1,-1,2,2,-1,0,253,0
309000,3,89,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,11,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,6,0,0,-1,-1,2,2,-1,0,253,0
224000,4,96,4,2,0,0,0,1,0,-1,2,1,4,8,1,0,0,3,0,0,0,-1,-1,-1,2,2,0,259,64,2,0,1,3,0,94,1,26,0,0,2,2,0,2,5,4,0,9,9,2,2,1162,0,253,0
309000,3,96,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,7,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,4,0,0,-1,-1,2,2,-1,0,253,0
299000,3,89,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,11,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,5,0,0,-1,-1,2,2,-1,0,253,0
289000,3,95,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,7,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,2,0,0,-1,-1,2,2,-1,0,253,0
290000,3,94,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,7,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,2,0,0,-1,-1,2,2,-1,0,253,0
321500,3,96,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,7,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,5,0,0,-1,-1,2,2,-1,0,253,0
321500,3,95,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,8,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,5,0,0,-1,-1,2,2,-1,0,253,0
299500,3,95,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,8,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,3,0,0,-1,-1,2,2,-1,0,253,0
345000,4,117,3,3,0,2,1,0,1,-1,0,0,3,-1,2,0,0,3,0,0,0,-1,17,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,3,0,0,-1,-1,2,2,-1,0,253,0
334000,3,95,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,8,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,6,0,0,-1,-1,2,2,-1,0,253,0
289000,3,89,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,11,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,4,0,0,-1,-1,2,2,-1,0,253,0
334000,3,90,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,7,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,6,0,0,-1,-1,2,2,-1,0,253,0
599000,6,388,7,2,1,2,1,1,1,-1,2,1,3,18,4,0,0,5,0,0,0,-1,-1,-1,2,2,0,109,-1,0,1,1,3,0,91,1,80,0,0,2,2,0,2,0,6,0,-1,-1,2,2,3291,7,254,0
509895,3,109,2,3,0,2,0,0,0,2024,0,0,4,-1,2,0,0,3,0,0,0,-1,34,-1,2,2,0,-1,-1,1,0,0,0,0,94,1,56,0,0,0,2,0,2,7,0,1,-1,-1,2,2,-1,0,256,0
40000,4,132,0,2,1,1,1,0,4,1958,0,0,3,-1,0,0,0,3,0,0,0,-1,-1,-1,0,2,0,161,30,2,0,0,0,0,93,1,45,0,1,2,0,0,0,3,9,2,-1,-1,2,2,1890,0,253,0
329700,3,90,2,2,0,2,0,0,0,2024,0,0,4,-1,1,0,0,3,0,0,0,-1,7,-1,2,2,0,-1,-1,1,0,0,0,0,94,1,29,0,0,0,2,0,2,6,0,1,-1,-1,2,2,-1,0,256,0
433600,3,108,2,2,0,2,0,0,0,2024,0,0,4,-1,1,0,0,3,0,0,0,-1,15,-1,2,2,0,-1,-1,1,0,0,0,0,94,1,48,0,0,0,2,0,2,7,0,1,-1,-1,2,2,-1,0,256,0
451230,3,105,2,3,0,2,0,0,0,2024,0,0,4,-1,1,0,0,3,0,0,0,-1,22,-1,2,2,0,-1,-1,1,0,0,0,0,94,1,35,0,0,0,2,0,2,7,0,1,-1,-1,2,2,-1,0,256,0
159900,3,66,0,2,1,1,1,1,0,-1,2,1,4,5,1,0,0,3,0,0,0,-1,-1,-1,2,2,0,399,-1,2,0,1,3,0,94,1,24,0,0,2,2,0,1,3,5,1,-1,-1,2,2,686,0,255,0
400325,4,111,2,3,0,2,0,0,0,2024,0,0,4,-1,1,0,0,3,0,0,0,-1,18,-1,2,2,0,-1,-1,1,0,0,0,0,94,1,35,0,0,0,2,0,2,6,0,2,-1,-1,2,2,-1,0,256,0
179000,3,80,4,2,1,2,2,1,0,-1,0,1,4,6,1,0,0,3,0,0,0,-1,-1,-1,2,2,0,190,-1,2,0,1,3,0,93,2,16,0,0,1,0,0,1,2,2,1,-1,-1,2,2,629,0,255,0
335000,5,155,7,2,1,2,1,1,1,1959,2,1,3,-1,1,0,0,5,0,0,0,-1,3,-1,2,2,0,176,33,0,0,1,3,0,94,1,-1,0,0,2,0,2,1,3,6,0,-1,-1,2,2,1864,0,253,0
169000,3,-1,4,2,1,1,1,1,0,-1,0,0,4,10,1,0,0,1,0,0,0,-1,-1,-1,0,0,0,251,-1,2,0,1,3,0,94,2,34,0,0,1,0,0,1,3,3,1,-1,-1,2,2,538,0,255,0
159000,2,-1,4,2,1,1,1,0,1,-1,0,0,3,-1,1,0,0,5,1,0,0,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,94,0,-1,0,1,0,0,0,0,0,0,0,-1,-1,2,2,-1,0,253,0
167500,3,75,3,0,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,5,-1,0,0,0,286,71,0,0,0,0,0,93,1,23,0,1,2,0,0,0,6,9,1,-1,-1,2,2,924,0,254,0
150000,3,80,4,0,1,2,1,0,1,-1,0,0,3,-1,1,0,0,6,0,0,0,-1,-1,-1,0,0,0,130,-1,2,0,0,0,0,93,1,-1,0,1,1,0,0,0,0,0,1,-1,-1,2,2,-1,0,254,0
199000,3,-1,4,2,1,2,1,0,1,-1,0,0,3,-1,1,0,0,5,1,0,0,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,94,0,-1,0,1,0,0,0,0,5,0,0,-1,-1,2,2,-1,0,254,0
129000,2,62,5,2,1,2,1,0,1,1967,0,0,3,-1,1,0,0,3,0,0,0,-1,2,-1,0,0,0,185,34,2,0,0,0,0,93,1,22,0,1,2,0,0,0,6,5,1,-1,-1,2,2,669,0,253,0
165000,2,71,5,2,1,2,1,0,2,1965,0,1,3,-1,1,0,0,3,0,0,0,-1,2,-1,0,0,0,162,-1,2,0,0,0,0,93,1,25,0,1,2,0,0,0,8,9,1,-1,-1,2,2,1003,0,254,0
280000,4,141,4,3,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,275,-1,1,0,0,0,0,93,1,55,0,1,2,0,0,0,5,8,2,-1,-1,2,2,1306,0,253,0
215000,3,106,4,2,1,1,1,0,4,-1,0,0,3,-1,0,0,0,3,0,0,0,-1,-1,-1,0,0,0,177,-1,2,0,0,0,0,93,1,35,0,1,2,0,0,0,5,6,1,-1,-1,2,2,1289,0,253,0
69000,2,67,5,0,1,1,1,0,1,1977,0,0,3,-1,0,0,0,3,0,0,0,-1,-1,-1,0,0,0,220,41,1,0,0,0,0,91,1,-1,0,1,2,0,0,0,3,8,2,-1,-1,2,2,726,0,253,0
239000,3,101,4,2,1,1,1,0,4,-1,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,149,-1,2,0,0,0,0,93,1,32,0,1,2,0,0,0,6,10,1,-1,-1,2,2,1122,0,253,0
200000,3,102,5,2,1,1,1,0,3,-1,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,-1,0,0,0,213,-1,1,0,0,0,0,93,1,27,0,1,2,0,0,0,10,10,1,-1,-1,2,2,1053,0,254,0
399000,6,220,4,0,1,2,1,0,4,1965,0,0,3,-1,1,0,0,5,0,0,0,-1,39,-1,0,2,0,180,-1,2,0,0,0,0,93,1,46,0,1,1,0,0,0,2,0,3,-1,-1,2,2,-1,0,254,0
105000,0,44,3,0,1,1,1,0,1,-1,0,0,3,-1,0,0,0,5,0,0,0,-1,-1,-1,0,0,0,185,-1,1,0,0,0,0,93,1,-1,0,1,2,0,0,0,7,10,0,-1,-1,2,2,644,21,254,0
415000,3,132,0,2,1,2,1,1,1,2011,2,1,3,20,1,0,0,3,0,0,0,-1,11,-1,2,0,0,117,22,2,0,0,3,0,94,0,47,0,0,2,2,2,2,4,4,2,20,20,2,2,1020,0,254,0
155000,2,84,4,0,1,1,1,0,4,2011,0,1,3,-1,1,0,0,1,0,0,0,-1,-1,-1,0,0,0,151,-1,2,0,0,0,0,93,1,30,0,1,2,0,0,0,2,3,1,-1,-1,2,2,850,0,253,0
125000,3,80,3,0,1,1,1,0,1,-1,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,-1,0,0,0,424,-1,1,0,0,0,0,93,1,19,0,1,1,0,0,0,3,4,1,-1,-1,2,2,706,0,254,0
245000,3,82,4,2,0,2,0,1,3,1980,2,1,1,9,1,0,0,3,0,0,0,-1,13,-1,2,2,0,254,47,0,0,0,3,0,93,0,29,0,1,2,2,0,2,0,9,1,-1,-1,2,2,-1,0,253,0
249000,3,178,0,2,0,0,0,0,1,-1,0,0,3,56,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,133,-1,2,0,0,0,0,94,0,49,2,0,0,0,0,0,0,1,1,-1,-1,2,2,-1,7,253,0
395000,4,125,2,3,0,2,0,0,1,2023,0,0,3,-1,2,0,0,3,0,0,0,-1,22,-1,2,2,0,85,16,2,0,1,3,0,94,0,41,0,0,2,2,0,0,8,7,3,-1,-1,2,2,-1,18,254,0
149000,2,60,4,0,1,2,1,0,1,-1,1,0,3,-1,1,0,0,6,0,0,0,-1,-1,-1,0,0,0,325,-1,2,0,0,0,0,92,1,-1,1,1,2,0,0,0,0,0,1,-1,-1,2,2,706,0,254,0
99000,1,40,4,2,1,2,1,1,1,-1,2,0,3,-1,1,0,0,3,0,0,0,-1,5,-1,2,2,0,192,39,1,0,0,0,0,93,2,-1,0,0,2,2,0,2,4,0,1,-1,-1,2,2,686,21,253,0
375000,3,107,2,3,0,2,0,0,1,2023,0,1,3,-1,2,0,0,3,0,0,0,-1,85,-1,2,2,0,90,17,2,0,1,3,0,94,0,39,0,0,2,2,0,0,6,5,2,-1,-1,2,2,-1,18,254,0
119000,3,97,4,2,0,1,1,1,3,1930,0,0,1,-1,2,0,0,5,0,0,0,-1,-1,-1,2,0,0,485,-1,0,0,0,3,0,93,0,19,0,0,1,2,0,1,0,1,2,-1,-1,2,2,-1,0,253,0
199000,3,80,0,2,0,1,1,0,2,2011,2,1,3,8,1,1,1,3,0,1,1,-1,-1,-1,2,2,0,133,25,1,0,1,0,0,91,1,-1,0,0,2,2,1,0,3,3,1,-1,-1,2,2,-1,0,253,0
469600,4,133,2,0,0,2,2,1,0,2024,0,0,4,-1,2,0,0,4,2,0,0,-1,35,-1,0,0,0,-1,-1,2,1,1,3,0,93,0,-1,0,0,2,0,0,2,3,2,1,-1,-1,2,2,-1,0,253,0
395000,6,334,5,4,1,2,0,2,0,-1,2,1,4,10,1,0,0,3,0,0,0,-1,26,-1,2,2,0,380,70,0,0,0,0,0,94,0,28,2,0,2,2,2,1,4,5,3,-1,-1,2,2,5214,22,253,0
524615,4,129,3,2,1,2,1,1,1,2023,0,0,3,-1,1,0,0,5,0,0,0,-1,20,-1,0,0,0,-1,-1,2,0,0,0,0,93,0,-1,0,0,2,0,0,2,7,13,2,-1,-1,2,2,-1,0,253,0
135000,2,67,3,2,0,2,1,0,1,-1,0,0,3,-1,0,0,0,3,0,0,0,-1,3,-1,0,0,0,306,77,1,0,0,0,0,93,1,22,0,1,0,0,0,0,5,0,0,-1,-1,2,2,-1,0,253,0
85000,2,35,5,0,1,2,1,0,1,-1,0,0,3,-1,1,0,0,2,0,0,0,-1,8,-1,0,0,0,218,54,2,0,0,0,0,94,1,19,0,1,2,0,0,0,9,0,0,-1,-1,2,2,456,21,253,0
359000,4,117,3,3,0,2,1,0,1,-1,0,0,3,-1,2,0,0,3,0,0,0,-1,16,-1,0,0,0,-1,-1,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,2,0,0,-1,-1,2,2,-1,0,256,0
344920,3,99,2,0,0,2,2,1,0,2024,0,0,4,9,1,0,0,4,2,0,0,-1,10,-1,0,0,0,-1,-1,2,1,1,3,0,93,0,40,0,0,2,0,0,2,1,2,1,-1,-1,2,2,-1,0,253,0
95000,0,-1,4,2,0,0,0,0,1,-1,0,0,3,-1,0,0,0,5,0,0,0,-1,-1,-1,0,0,0,227,-1,1,0,0,0,0,93,0,-1,0,1,0,0,0,0,2,0,0,-1,-1,2,2,-1,21,257,0
443290,3,123,2,0,0,2,2,1,0,2024,0,0,4,9,1,0,0,4,2,0,0,-1,70,-1,0,0,0,-1,-1,2,1,1,3,0,93,0,45,0,0,2,0,0,2,0,2,1,-1,-1,2,2,-1,0,253,0
341140,3,97,2,0,0,2,2,1,0,2024,0,0,4,9,1,0,0,4,2,0,0,-1,16,-1,0,0,0,-1,-1,2,1,1,3,0,93,0,37,0,0,2,0,0,2,2,2,1,-1,-1,2,2,-1,0,253,0
500387,4,129,3,2,1,2,1,1,1,2023,0,1,3,-1,1,0,0,5,0,0,0,-1,20,-1,0,0,0,-1,-1,2,0,0,0,0,93,0,-1,0,1,2,0,0,2,5,13,2,-1,-1,2,2,-1,0,253,0
-1,3,84,3,3,1,2,1,0,1,1971,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,138,-1,0,0,1,0,0,93,1,-1,0,1,2,0,0,0,9,9,1,-1,-1,2,2,1053,0,257,0
125000,2,60,7,2,1,2,1,1,0,-1,2,0,4,8,1,0,0,3,0,0,0,-1,5,-1,2,2,0,112,-1,0,1,1,3,0,93,2,23,0,0,2,2,2,2,2,10,1,-1,-1,2,2,818,0,257,0
112000,0,57,3,1,0,2,1,0,1,-1,0,0,3,-1,0,0,0,2,0,0,0,-1,12,-1,0,0,0,377,69,1,0,0,0,0,93,1,30,0,1,0,0,0,0,0,0,0,-1,-1,2,2,-1,0,255,0
99000,2,62,7,2,1,1,1,1,1,1930,2,0,0,7,1,0,0,3,0,0,0,-1,-1,-1,2,2,0,357,65,2,1,1,3,0,91,1,25,0,0,1,0,0,1,0,0,1,-1,-1,2,2,-1,0,253,0
27500,3,78,3,1,0,2,1,0,1,-1,0,1,3,-1,1,0,0,2,0,0,0,-1,10,-1,0,0,0,127,31,1,0,0,0,0,93,1,28,0,1,0,0,0,0,6,0,0,-1,-1,2,2,-1,0,253,0
135000,2,47,4,2,0,2,0,0,1,-1,0,0,3,5,1,0,0,5,0,0,0,-1,-1,-1,2,0,0,-1,-1,1,0,0,0,0,93,0,21,0,0,2,2,0,0,10,9,1,-1,-1,2,2,-1,0,254,0
230000,6,220,7,2,1,2,1,1,0,1874,0,0,4,-1,4,0,0,5,0,0,0,-1,-1,-1,0,0,0,372,-1,2,2,1,3,0,94,2,-1,0,0,1,0,0,1,0,2,4,5,5,2,2,2130,0,253,0
179000,2,72,4,3,1,1,2,1,0,2002,0,0,4,5,1,0,0,3,0,0,0,-1,-1,-1,2,2,0,221,41,2,2,1,3,0,94,1,28,0,0,2,2,0,1,5,4,1,-1,-1,2,2,630,0,253,0
330000,3,130,5,2,1,2,1,0,1,-1,0,1,3,-1,1,0,0,3,0,0,0,-1,2,-1,0,0,0,218,43,2,0,0,0,0,94,1,38,0,1,2,0,0,0,7,8,1,-1,-1,2,2,1264,0,253,0
219000,3,85,4,2,1,2,0,1,0,2006,2,1,4,-1,1,0,0,3,0,0,0,-1,3,-1,2,2,0,130,24,2,0,0,0,0,94,0,-1,0,0,2,2,0,2,4,3,1,-1,-1,2,2,937,18,255,0
220000,3,117,3,3,0,2,1,0,1,-1,0,1,3,-1,1,0,0,4,0,0,0,-1,20,-1,0,0,0,71,20,1,0,0,0,0,93,1,36,0,1,0,0,0,0,2,0,0,-1,-1,2,2,-1,0,255,0
175000,2,55,4,0,0,2,1,0,1,1968,2,1,3,-1,1,0,0,3,0,0,0,-1,3,-1,0,0,0,116,116,1,1,0,3,1,93,0,-1,1,0,2,2,0,1,2,0,0,-1,-1,2,2,743,0,253,0
110000,3,70,4,2,1,1,1,1,3,1930,0,0,1,11,1,0,0,5,0,0,0,-1,-1,-1,2,2,0,176,-1,0,0,0,3,0,94,0,26,0,0,1,0,0,1,2,2,1,6,6,2,2,-1,0,254,0
85000,2,66,5,2,1,1,1,1,3,-1,0,0,1,11,1,0,0,5,0,0,0,-1,-1,-1,2,2,0,176,-1,0,0,0,3,0,94,2,26,0,0,1,0,0,1,2,2,1,6,6,2,2,-1,0,254,0
-1,2,85,3,2,1,2,1,0,1,1959,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,180,-1,1,0,1,0,0,94,1,-1,0,1,2,0,0,0,3,0,1,-1,-1,2,2,1100,0,253,0
239000,3,154,4,0,0,2,1,0,1,-1,1,0,3,-1,1,0,0,3,0,0,0,-1,43,-1,0,0,0,241,-1,1,1,0,0,1,93,0,-1,1,0,1,2,0,1,2,0,0,-1,-1,2,2,1220,12,254,0
189000,3,86,3,2,0,2,1,0,1,-1,0,0,3,-1,0,0,0,3,0,0,0,-1,3,-1,0,0,0,211,39,1,0,0,0,0,93,1,-1,0,1,0,0,0,0,10,0,0,-1,-1,2,2,-1,0,254,0
139000,2,55,4,2,1,1,1,0,1,1962,0,0,3,-1,1,0,0,6,0,0,0,-1,-1,-1,0,0,0,277,51,2,0,0,0,0,93,1,18,0,1,2,0,0,0,0,5,1,-1,-1,2,2,552,0,253,0
199000,3,77,1,0,1,1,1,0,1,1960,2,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,142,27,1,0,0,3,1,93,0,-1,1,0,2,2,0,1,3,0,0,-1,-1,2,2,1003,0,253,0
199000,3,115,4,2,1,1,1,0,4,1933,2,1,3,15,1,0,0,5,0,0,0,-1,-1,-1,2,0,0,175,32,1,0,0,0,0,93,2,31,0,0,2,2,0,0,3,0,1,-1,-1,2,2,996,0,254,0
205000,2,61,3,3,0,2,1,0,1,-1,0,0,3,-1,0,0,0,3,0,0,0,-1,32,-1,0,0,0,708,129,1,0,0,0,0,93,1,34,0,1,0,0,0,0,0,0,0,-1,-1,2,2,-1,18,253,0
125000,4,115,5,2,1,1,0,1,3,1950,0,0,1,8,2,0,0,1,0,0,0,-1,-1,-1,2,0,0,377,97,1,0,0,3,0,93,0,-1,0,0,1,0,0,1,0,3,2,7,7,2,2,-1,7,253,0
319500,4,134,2,3,0,2,0,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,13,-1,2,2,0,56,12,1,0,0,0,0,93,0,-1,0,1,2,2,0,0,0,3,2,-1,-1,2,2,-1,0,253,0
210000,0,170,3,0,0,1,1,0,2,-1,0,0,3,-1,0,1,1,3,0,1,1,-1,-1,-1,1,0,0,-1,-1,1,0,1,0,0,93,1,-1,0,0,2,2,1,2,1,0,0,-1,-1,2,2,-1,0,253,0
259000,3,81,2,3,0,2,0,0,1,-1,0,0,3,-1,0,0,0,3,0,0,0,-1,13,-1,2,2,0,59,13,1,0,0,0,0,93,0,-1,0,1,2,2,0,0,0,3,1,-1,-1,2,2,-1,0,253,0
99000,3,63,4,2,1,1,1,1,3,1918,2,0,1,13,1,0,0,3,0,0,0,-1,-1,-1,2,2,0,161,29,2,1,1,3,0,93,2,16,0,0,1,0,0,1,2,3,1,16,16,2,2,530,0,254,0
115000,2,54,1,0,0,1,1,0,1,-1,1,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,186,-1,1,0,0,3,1,93,0,-1,1,0,1,0,0,1,2,0,0,-1,-1,2,2,-1,0,253,0
119500,2,45,7,2,1,2,1,0,0,-1,0,1,4,4,1,0,0,3,0,0,0,-1,-1,-1,2,2,0,181,27,2,1,1,3,0,94,1,13,0,0,2,0,2,2,2,8,1,-1,-1,2,2,713,0,254,0
-1,2,51,5,3,1,1,1,0,1,1961,0,0,3,-1,1,0,0,2,0,0,0,-1,-1,-1,0,2,0,277,-1,2,0,0,0,0,94,1,-1,0,1,2,0,0,0,2,0,1,-1,-1,2,2,684,0,254,0
195000,0,150,3,0,0,1,1,0,2,-1,0,0,3,-1,0,1,1,3,0,1,1,-1,-1,-1,1,0,0,-1,-1,1,0,1,0,0,92,1,-1,0,0,2,2,1,2,1,0,0,-1,-1,2,2,-1,0,253,0
169000,2,83,2,2,1,2,1,0,4,1900,0,0,3,-1,0,0,0,3,0,0,0,-1,20,-1,0,0,0,155,-1,2,0,0,0,0,93,1,20,0,1,1,0,0,0,0,4,1,5,-1,2,2,620,7,253,0
245000,4,133,5,4,1,2,1,0,1,1998,0,1,3,-1,1,0,0,3,0,0,0,-1,6,-1,0,2,0,148,-1,2,0,0,0,0,93,1,39,0,1,1,0,0,0,2,2,1,-1,-1,2,2,1026,0,253,0
170869,3,73,1,4,1,2,1,1,1,-1,0,1,3,6,1,0,0,5,0,0,0,-1,5,-1,2,2,0,119,-1,2,2,1,3,0,94,1,20,0,0,2,2,0,2,6,12,1,-1,-1,2,2,-1,0,254,0
344000,4,139,2,0,0,2,0,1,1,2024,2,1,3,-1,2,0,0,5,0,0,0,-1,17,-1,2,2,0,34,6,2,0,0,3,0,94,1,57,0,0,2,2,0,2,3,3,2,-1,-1,2,2,-1,0,253,0
192356,4,86,1,4,1,2,1,1,1,-1,0,1,3,6,1,0,0,5,0,0,0,-1,4,-1,2,2,0,119,-1,2,2,1,3,0,94,2,20,0,0,2,2,0,2,0,12,1,60,60,2,2,-1,0,254,0
220000,3,94,4,2,1,2,1,0,3,-1,0,1,1,-1,1,0,0,3,0,0,0,-1,4,-1,0,2,0,192,38,1,0,0,0,0,94,0,-1,0,0,2,2,0,1,4,6,1,-1,-1,2,2,1036,0,254,0
362000,3,117,2,0,0,1,1,0,1,2024,1,0,3,-1,2,0,0,3,0,0,0,-1,-1,-1,0,0,0,-1,-1,1,2,0,3,1,93,0,-1,1,0,2,2,0,1,6,7,0,-1,-1,2,2,-1,0,254,0
599000,3,109,0,0,2,2,1,0,1,2024,1,0,3,-1,2,0,0,3,0,0,0,-1,19,-1,0,0,0,-1,-1,1,2,0,3,1,93,0,-1,1,0,2,2,0,1,7,7,0,9,-1,2,2,-1,7,254,0
349500,3,111,2,0,0,1,1,0,1,2024,1,0,3,-1,2,0,0,3,0,0,0,-1,-1,-1,0,0,0,-1,-1,1,2,0,3,1,93,0,-1,1,0,2,2,0,1,5,7,0,-1,-1,2,2,-1,0,254,0
334500,4,113,2,0,0,1,1,0,1,2024,1,0,3,-1,2,0,0,3,0,0,0,-1,-1,-1,0,0,0,-1,-1,1,2,0,3,1,93,0,-1,1,0,2,2,0,1,3,7,0,-1,-1,2,2,-1,0,254,0
185000,3,80,4,2,1,2,0,1,0,-1,0,0,4,9,1,0,0,3,0,0,0,-1,-1,-1,2,2,0,265,-1,2,0,0,3,0,94,0,25,0,0,2,2,2,1,0,9,1,-1,-1,2,2,-1,0,254,0
135000,2,45,4,0,0,2,1,0,1,-1,1,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,606,110,1,1,0,3,1,93,0,-1,1,1,1,0,0,1,6,6,0,-1,-1,2,2,523,0,253,0
